report_id,timestamp,latitude,longitude,description,category,severity,image_path
R-2392,2026-09-05T04:41:09,12.989675,79.145545,Tree roots lifted the concrete panels on the west side of the square so badly that wheelchairs cant get through.,normal_road,12,images/noise_03.jpg
R-2393,2026-09-05T04:42:58,12.999243,79.175223,"Water is gushing out of giant cracks in the pavement on 5th Avenue, flooding the intersection and creating a massive hazard.",water_main_leak,77,images/burst_07.jpg
R-2394,2026-09-05T04:45:24,12.999177,79.175147,Urgent dispatch needed for a busted water main on Broadway. Water is rushing out with tremendous force and flooding the intersection.,pipe_leak,76,images/burst_04.jpg
R-2395,2026-09-05T04:50:09,12.95507,79.134832,Stagnant water is pooling around the storm drain cover outside the library. The grates are completely clogged with pine needles.,drain_blockage,67,images/drain_05.jpg
R-2396,2026-09-05T04:54:06,12.99889,79.175058,hey sumone needs to call the city asap because a big pipe broke and water is shooting right up out of the blacktop.,water_main_leak,79,images/burst_04.jpg
R-2397,2026-09-05T04:58:47,12.949569,79.169286,Strange dark damp puddle in the middle of the bus lane that never dries up no matter how sunny it is.,normal_road,11,images/noise_06.jpg
R-2398,2026-09-05T04:59:17,12.998886,79.1751,Massive underground water pipe blew apart on 6th Ave. Water is shooting through road cracks and causing a flash flood.,pipe_leak,84,images/burst_03.jpg
R-2399,2026-09-05T05:04:46,12.949935,79.175066,There is a minor continuous leak trickling into the street gutter. It has been running at the exact same slow pace since Saturday night.,pipe_leak,61,images/trickle_02.jpg
R-2400,2026-09-05T05:05:47,12.948081,79.139977,Emergency alert: water pipe burst under the street on Cambridge Road. Gushing water is pooling rapidly and blocking traffic.,pipe_leak,75,images/burst_04.jpg
R-2401,2026-09-05T05:06:22,12.964948,79.150064,The pavement joint is leaking a tiny bit of clear water. It forms a small standing pool that stays there all day and night.,pipe_leak,51,images/trickle_03.jpg
R-2402,2026-09-05T05:07:02,12.947839,79.140071,"Urgent emergency report: Severe subterranean pipe break causing a heavy, uncontrolled flow that is rapidly eroding the roadway.",water_main_leak,78,images/burst_02.jpg
R-2403,2026-09-05T05:07:05,12.94812,79.140047,Yo there is a huge water main break on 11th street. Water is blasting out of the asphalt with crazy pressure and flooding curbs.,pipe_leak,78,images/burst_04.jpg
R-2404,2026-09-05T05:07:29,12.947942,79.139962,Urgent situation on Harrison Ave where an underground pipe just exploded. Water is gushing out in heavy torrents across the road.,pipe_leak,77,images/burst_02.jpg
R-2405,2026-09-05T05:08:55,12.989987,79.160034,A soft soggy patch has formed right beside our walkway. Water has been slowly weeping from the ground for more than a day.,pipe_leak,52,images/trickle_01.jpg
R-2406,2026-09-05T05:13:18,12.999026,79.174952,"A huge water main collapsed underneath the industrial park, sending torrential streams of water across the tarmac and breaking it apart.",water_main_leak,77,images/burst_05.jpg
R-2407,2026-09-05T05:13:29,12.944833,79.145248,The storm drain on 10th is jammed with litter. Water is backing up and making it impossible to cross the street without getting soaked.,drain_blockage,54,images/drain_03.jpg
R-2408,2026-09-05T05:15:32,12.965012,79.149962,The shoulder of the road is damp and slick from a slow underground leak. It has been damp continuously since Sunday afternoon with zero rain.,pipe_leak,51,images/trickle_03.jpg
R-2409,2026-09-05T05:16:36,12.998918,79.174812,Severe pipe rupture on Miller St near the park. Water is shooting up straight from the pavement and flooding the walkways.,pipe_leak,76,images/burst_03.jpg
R-2410,2026-09-05T05:21:58,12.949983,79.175032,A thin sheet of water is sliding down the street edge. It looks like a slow pipe leak that has been going on for over twenty four hours.,pipe_leak,53,images/trickle_03.jpg
R-2411,2026-09-05T05:23:58,12.944947,79.145062,"That sewer cap on 8th is totally overwhelmed, dark filthy water is rushing out onto the tarmac.",sewer_overflow,64,images/drain_04.jpg
R-2412,2026-09-05T05:24:37,12.964874,79.150038,The ground near the corner store is mushy and water is pooling. It has been like this since yesterday with no rain involved.,pipe_leak,57,images/trickle_06.jpg
R-2413,2026-09-05T05:24:41,12.998843,79.17506,omg the street is literally turning into a swimming pool cuz a water pipe broke and water is gushing out everywhere super fast.,water_main_leak,90,images/burst_04.jpg
R-2414,2026-09-05T05:27:38,12.999191,79.175033,High priority incident: Subterranean main fracture producing a high velocity geyser that is aggressively breaking up the pavement.,water_main_leak,84,images/burst_02.jpg
R-2415,2026-09-05T05:28:22,12.947888,79.140093,CRITICAL: Water main just gave way on 7th Ave. High pressure water is gushing out of the ground and creating a massive flood.,pipe_leak,80,images/burst_07.jpg
R-2416,2026-09-05T05:34:12,12.999154,79.174875,"Water is bubbling up aggressively through splitting concrete on Pine Street, indicating a catastrophic underground pipe failure.",water_main_leak,85,images/burst_01.jpg
R-2417,2026-09-05T05:35:24,12.947985,79.140057,Emergency at the corner of 2nd and State: underground water line busted. Water is blasting out of the asphalt like an absolute geyser.,pipe_leak,76,images/burst_06.jpg
R-2418,2026-09-05T05:37:43,12.947759,79.139881,dude a water main totally busted near the corner and water is shooting up like crazy while the road cracks wide open.,water_main_leak,83,images/burst_02.jpg
R-2419,2026-09-05T05:42:39,12.948039,79.139826,"Urgent help needed on Wilson Road. A water pipe exploded underneath, and water is rushing out rapidly, flooding driveways.",pipe_leak,81,images/burst_02.jpg
R-2420,2026-09-05T05:43:06,12.990069,79.16003,A tiny constant trickle is coming up from underneath the asphalt. The puddle has been sitting there for two full days without drying.,pipe_leak,55,images/trickle_03.jpg
R-2421,2026-09-05T05:47:16,12.948066,79.140056,Immediate dispatch required: Massive water line rupture unleashing an overwhelming volume of water that is tearing the road apart.,water_main_leak,78,images/burst_05.jpg
R-2422,2026-09-05T05:49:31,12.999054,79.175056,Major water main rupture on Howard St. Water is gushing out with intense pressure through a massive crack in the street.,pipe_leak,86,images/burst_08.jpg
R-2423,2026-09-05T05:52:09,12.948024,79.140103,"A major water main has split open near the station, causing heavy sheets of water to rush across the lanes and flood the block.",water_main_leak,76,images/burst_03.jpg
R-2424,2026-09-05T05:56:11,12.949975,79.175103,The grass strip beside the driveway is soaked through. Water has been slowly bubbling up from the dirt since Saturday morning.,pipe_leak,41,images/trickle_03.jpg
R-2425,2026-09-05T05:58:41,12.999222,79.175028,Emergency! A huge water pipe ruptured beneath the pavement on 22nd Street. Water is shooting up like a fountain and flooding the block instantly.,pipe_leak,89,images/burst_03.jpg
R-2426,2026-09-05T06:00:00,12.96504,79.149966,A minor leak is keeping a section of the road permanently wet. It has been trickling slowly for a day and a half with sunny skies.,pipe_leak,62,images/trickle_05.jpg
R-2427,2026-09-05T06:00:34,12.998999,79.175148,"URGENT: Water main blew right open on 15th Ave. The pressure is insane, water is blasting through the asphalt and cars are stalling out in the flood.",pipe_leak,93,images/burst_05.jpg
R-2428,2026-09-05T06:01:51,12.98999,79.159962,Water is seeping out from under the concrete slab near the curb. It has formed a small steady puddle that won't evaporate.,pipe_leak,63,images/trickle_05.jpg
R-2429,2026-09-05T06:08:23,12.999067,79.174994,"yo hurry up and send help, a pipe blew out under the road and its gushing so much water the whole intersection is flooded.",water_main_leak,86,images/burst_06.jpg
R-2430,2026-09-05T06:09:00,12.940019,79.131393,Series of small potholes bunched together right at the entrance of the shopping center parking lot.,normal_road,17,images/noise_02.jpg
R-2431,2026-09-05T06:09:13,12.998925,79.17494,Critical emergency: Severe underground pipe explosion generating an intense water fountain that is rapidly fracturing the pavement.,water_main_leak,93,images/burst_08.jpg
R-2432,2026-09-05T06:19:32,12.948258,79.140055,"Water is shooting straight out of deep fissures in the street surface on Oak Road, washing away the asphalt in thick streams.",water_main_leak,84,images/burst_01.jpg
R-2433,2026-09-05T06:24:19,12.948056,79.139963,man a huge water line broke right by the school and water is bubbling up through the cracks like a boiling spring.,water_main_leak,86,images/burst_06.jpg
R-2434,2026-09-05T06:26:01,12.94788,79.140058,Urgent alert: Major water main breach creating a torrential overflow that is aggressively tearing up the asphalt roadway.,water_main_leak,76,images/burst_07.jpg
R-2435,2026-09-05T06:27:38,13.005093,79.164915,"Yall need to come look at this manhole on chestnut, black stinky water is pooling everywhere.",sewer_overflow,75,images/drain_01.jpg
R-2436,2026-09-05T06:27:44,12.948029,79.140122,"Subterranean pipe fracture on 11th street, heavy flows of water are rushing across the tarmac and destroying the road integrity.",water_main_leak,81,images/burst_06.jpg
R-2437,2026-09-05T06:29:38,12.990095,79.159938,The dirt patch around the water valve box is completely saturated. It has been holding standing water since Sunday without any rain.,pipe_leak,47,images/trickle_02.jpg
R-2438,2026-09-05T06:33:26,12.947995,79.140058,"hey u gotta get out here fast, a main busted and its shooting water like a geyser while the pavement cracks in half.",water_main_leak,76,images/burst_02.jpg
R-2439,2026-09-05T06:37:49,12.948148,79.136633,"Exposed base of a broken street lamp sticking out of the dirt strip on Mercer street, major safety hazard.",normal_road,21,images/noise_03.jpg
R-2440,2026-09-05T06:41:15,12.947927,79.139873,Massive underground water line break on Wayne Street. Water is gushing out with fierce pressure and washing away chunks of the road.,pipe_leak,80,images/burst_01.jpg
R-2441,2026-09-05T06:41:45,12.964929,79.149997,A slow underground leak is feeding a tiny puddle on the blacktop. It has been active continuously for over a day now.,pipe_leak,59,images/trickle_02.jpg
R-2442,2026-09-05T06:44:25,12.994951,79.184935,Horrible stench of sewage hanging over the neighborhood because the manhole is spitting out dirty waste water.,sewer_overflow,58,images/drain_06.jpg
R-2443,2026-09-05T06:45:01,12.947965,79.140051,"Help, a pipe just exploded under the blacktop at 5th and Elm. Water is shooting six feet in the air and the intersection is turning into a pond.",pipe_leak,82,images/burst_02.jpg
R-2444,2026-09-05T06:51:39,12.948021,79.140081,Emergency dispatch needed: Catastrophic underground pipe break resulting in a high-velocity flow that is tearing up the tarmac.,water_main_leak,77,images/burst_05.jpg
R-2445,2026-09-05T06:52:13,13.004996,79.164931,Brown contaminated water is backing up right onto the sidewalk outside the cafe. Smells like absolute garbage.,sewer_overflow,80,images/drain_02.jpg
R-2446,2026-09-05T06:54:56,12.999019,79.175094,CRITICAL EMERGENCY: Water main failed on Grant Street near the plaza. Gushing water is flooding nearby basements and pooling rapidly.,pipe_leak,88,images/burst_02.jpg
R-2447,2026-09-05T06:57:06,12.998866,79.175023,"Yo someone call public works, a water pipe blew underground on 18th. Water is surging out of a massive crack in the street with huge force.",pipe_leak,81,images/burst_04.jpg
R-2448,2026-09-05T06:59:09,12.998927,79.175065,"Severe water main burst on Marshall Boulevard. High pressure water is blasting out of the road surface, creating an immediate flood hazard.",pipe_leak,89,images/burst_01.jpg
R-2449,2026-09-05T07:01:36,12.949902,79.175006,The side street pavement is dark and wet in a specific spot. A slow trickle has been oozing up from a crack since yesterday.,pipe_leak,58,images/trickle_05.jpg
R-2450,2026-09-05T07:04:52,12.948194,79.140036,Urgent alert: underground pipe broke near the library on College St. Water is gushing uncontrollably and spilling across all lanes.,pipe_leak,76,images/burst_06.jpg
R-2451,2026-09-05T07:06:13,12.950002,79.175055,Water has been gently weeping onto the pathway for two days straight. There has been no rain so it must be a broken pipe below.,pipe_leak,46,images/trickle_04.jpg
R-2452,2026-09-05T07:10:29,12.998753,79.174985,"A massive water main gave out near the mall, causing water to gush in thick waves and rapidly submerge parked vehicles.",water_main_leak,79,images/burst_02.jpg
R-2453,2026-09-05T07:10:42,12.999287,79.17498,omg the blacktop just caved in because a heavy flow of water is gushing out from a broken pipe right underneath.,water_main_leak,88,images/burst_03.jpg
R-2454,2026-09-05T07:13:02,12.99515,79.185168,Street drain is completely clogged and raw sewage is spilling out into traffic lanes. Major hazard.,sewer_overflow,67,images/drain_03.jpg
R-2455,2026-09-05T07:14:34,12.999154,79.174949,High-priority incident: Severe water main rupture generating a torrential overflow that is actively eroding the road structure.,water_main_leak,83,images/burst_02.jpg
